Group,NorthamID,sowRL_mean_Ctl,sowRL_mean_Mn,harvestRL_mean_Ctl,harvestRL_mean_Mn,RTI_mean_Ctl,RTI_mean_Mn,ChangeRL_mean_Ctl,ChangeRL_mean_Mn,Stdry_perP_Ctl,Stdry_perP_Mn,Rtdry_perP_Ctl,Rtdry_perP_Mn,RRL,RRTI,RRtdry,RStdry
Exp1,3008,20.666666666666668,21.88888888888889,411.6666666666667,134.72222222222223,12.67824074074074,16.651058201058202,379.0,116.66666666666669,0.1576666666666666,0.1011666666666666,0.0846666666666666,0.0441111111111111,0.3272604588394062,1.3133571558986934,0.520997375328084,0.6416490486257929
Exp1,3009,19.0,22.0,245.0,186.25,11.70007544080434,10.046203796203798,223.66666666666663,162.0,0.1098333333333333,0.1103333333333333,0.0636666666666666,0.05875,0.7602040816326531,0.8586443606309906,0.9227748691099475,1.0045523520485584
Exp1,3010,27.11111111111111,21.0,245.8333333333333,109.16666666666669,9.106000799966315,6.713555085265611,217.8333333333333,87.55555555555556,0.1741666666666666,0.0902777777777777,0.0843333333333333,0.0440555555555555,0.4440677966101695,0.7372671310648736,0.5223978919631093,0.5183413078149921
Exp1,3013,13.944444444444445,20.11111111111111,276.33333333333337,152.5,17.324645748987855,7.737040565213939,264.0,131.0,0.1271666666666666,0.1195,0.065,0.0569999999999999,0.5518697225572978,0.4465915596378618,0.8769230769230768,0.9397116644823068
Exp1,3015,40.77777777777778,33.77777777777778,241.22222222222223,181.94444444444449,5.984387517446478,5.261151125375264,200.44444444444449,146.72222222222223,0.2165555555555555,0.1317777777777777,0.1117777777777778,0.0647777777777777,0.7542607093505297,0.8791461298315426,0.5795228628230615,0.6085171883016932
Exp1,3017,20.444444444444446,23.611111111111114,195.0,137.5,11.428260192966071,6.260673966556319,173.2222222222222,114.0,0.1755555555555555,0.1176111111111111,0.0747777777777777,0.0547777777777777,0.7051282051282052,0.5478238910249587,0.7325408618127787,0.6699367088607595
Exp1,3020,23.55555555555556,26.222222222222214,209.44444444444449,158.33333333333334,10.190208367210593,6.096203436481214,185.2222222222222,131.66666666666666,0.138,0.1082777777777777,0.0775555555555555,0.0580555555555555,0.7559681697612732,0.5982412936812158,0.748567335243553,0.7846215780998388
Exp1,3022,35.44444444444445,27.33333333333333,279.44444444444446,213.33333333333331,7.307407407407407,8.40937200659423,239.5,186.0,0.1750555555555555,0.1485555555555555,0.0936666666666666,0.0721111111111111,0.7634194831013916,1.1508010348608426,0.7698695136417557,0.8486194858774992
Exp1,3028,42.88888888888889,47.888888888888886,261.11111111111114,190.55555555555557,6.280224793018166,3.925646429318746,218.2222222222222,141.0,0.2145555555555555,0.1472777777777777,0.106,0.0683333333333333,0.7297872340425531,0.6250805598046354,0.6446540880503145,0.6864319005696529
Exp1,3029,22.444444444444443,21.444444444444443,232.7777777777778,175.0,10.765579071134626,8.735008338679762,210.0,153.55555555555554,0.1646666666666666,0.1286666666666666,0.085,0.0601111111111111,0.7517899761336515,0.8113830459989503,0.7071895424836602,0.7813765182186236
Exp1,3030,14.444444444444445,7.0,237.83333333333331,100.0,32.401785714285715,10.0,223.33333333333331,90.0,0.1353333333333333,0.072,0.0731666666666666,0.04,0.4204625087596356,0.3086249655552494,0.5466970387243737,0.5320197044334974
Exp1,32003,32.22222222222222,30.88888888888889,240.0,148.55555555555557,8.763303460671882,5.75369833430105,208.0,117.66666666666669,0.1292777777777777,0.1056666666666666,0.0663333333333333,0.0506666666666666,0.6189814814814816,0.6565672819756392,0.7638190954773868,0.8173614095401803
Exp1,34008,36.66666666666666,25.222222222222214,264.72222222222223,237.5,7.975409819798365,10.35142726001049,228.5,209.33333333333331,0.1522777777777777,0.1286666666666666,0.0741666666666666,0.0569999999999999,0.8971668415529905,1.2979179119189383,0.7685393258426965,0.8449470995986867
Exp1,34011,38.44444444444445,27.666666666666668,239.44444444444443,189.77777777777771,6.984118351597135,7.273901688756761,199.44444444444449,162.11111111111111,0.1514444444444444,0.1284444444444444,0.0754444444444444,0.0628888888888888,0.7925754060324826,1.0414917563780055,0.833578792341679,0.8481291269258986
Exp1,38008,21.055555555555557,13.388888888888888,145.5,107.5,8.168812777636308,6.802083333333334,126.16666666666666,91.66666666666666,0.1113333333333333,0.0948333333333333,0.0616666666666666,0.045,0.738831615120275,0.8326893415840477,0.7297297297297297,0.8517964071856287
Exp1,39011,31.11111111111111,27.222222222222214,203.44444444444449,160.33333333333334,7.009326925329456,6.50241668187753,172.94444444444443,133.11111111111111,0.1602777777777777,0.1445555555555555,0.0762222222222222,0.0637777777777777,0.7880939377389404,0.9276806105847174,0.836734693877551,0.9019064124783364
Exp1,4001,15.166666666666666,15.166666666666666,120.0,,10.909090909090908,,109.0,,,,,,,,,
Exp1,4002,32.22222222222222,24.666666666666668,235.55555555555557,220.8333333333333,7.130006567506567,9.041400850611378,201.22222222222223,194.66666666666669,0.1701666666666666,0.16175,0.0952222222222222,0.0680833333333333,0.9375,1.2680774926373235,0.7149941656942824,0.9505386875612144
Exp1,4003,30.33333333333333,34.22222222222222,229.44444444444443,163.33333333333334,8.086308060319217,6.536991182987915,198.0,129.11111111111111,0.1592777777777777,0.1126666666666666,0.0732222222222222,0.0511111111111111,0.7118644067796611,0.8084024420323481,0.6980273141122912,0.7073596093477503
Exp1,4007,18.0,18.55555555555556,222.5,190.0,8.113636363636363,6.255555555555556,196.5,159.5,0.1855,0.138,0.081,0.088,0.8539325842696629,0.770992841581077,1.0864197530864197,0.7439353099730459
Exp1,4008,35.666666666666664,31.0,236.66666666666663,166.38888888888889,7.191314491236851,5.827016135591015,201.61111111111111,134.2777777777778,0.2255,0.1430555555555555,0.1044444444444444,0.0557222222222222,0.7030516431924883,0.8102852604613059,0.5335106382978723,0.6343927075634394
Exp1,4010,22.33333333333333,19.77777777777778,239.16666666666663,149.44444444444446,10.769581847890672,8.625123486080104,215.16666666666669,135.11111111111111,0.1281666666666666,0.0973888888888889,0.0593333333333333,0.0513333333333333,0.6248548199767713,0.800878214948468,0.8651685393258427,0.7598612917208498
Exp1,4011,28.666666666666668,33.55555555555556,194.16666666666663,146.33333333333334,8.474313431666372,4.046711081392226,165.0,108.7777777777778,0.1825,0.1444444444444444,0.0923333333333333,0.0645555555555555,0.7536480686695279,0.4775267181257052,0.6991576413959084,0.7914764079147641
Exp1,4012,15.944444444444445,19.58333333333333,165.0,112.5,5.0588235294117645,5.883672248803828,129.5,90.5,0.13,0.09825,0.062,0.04725,0.6818181818181818,1.1630514910426173,0.7620967741935484,0.7557692307692307
Exp1,4013,17.555555555555557,16.333333333333332,225.8333333333333,211.0,14.765567765567766,7.814814814814815,208.3333333333333,184.0,0.1628333333333333,0.123,0.0903333333333333,0.06,0.9343173431734318,0.5292593511397778,0.6642066420664207,0.7553735926305015
Exp1,4014,33.55555555555555,31.555555555555557,301.1111111111111,206.83333333333331,9.18648843893942,7.080739252268768,267.5555555555556,174.77777777777774,0.1383333333333333,0.1198333333333333,0.0691111111111111,0.0515555555555555,0.6869003690036901,0.7707775717928449,0.7459807073954984,0.866265060240964
Exp1,4017,35.44444444444445,29.88888888888889,138.7777777777778,119.16666666666666,3.7677871148459383,4.632101722802942,98.77777777777776,91.5,0.0971666666666666,0.0788333333333333,0.0426111111111111,0.0356666666666666,0.8586869495596475,1.229395818185005,0.8370273794002608,0.8113207547169812
Exp1,4019,28.11111111111111,33.55555555555555,230.2777777777778,114.44444444444444,8.369450130479542,3.479562594268476,200.83333333333331,80.05555555555556,0.1228333333333333,0.0713888888888888,0.0758888888888888,0.0327222222222222,0.496984318455971,0.4157456630987905,0.431185944363104,0.5811849841700588
Exp1,4021,43.888888888888886,43.0,316.6666666666667,230.5555555555556,7.450688725825523,5.415329573051479,272.77777777777777,186.27777777777771,0.2567777777777777,0.1788333333333333,0.124,0.0801111111111111,0.7280701754385965,0.7268226834226615,0.6460573476702509,0.6964517524881003
Exp1,4022,24.166666666666668,24.277777777777786,227.2222222222222,141.66666666666666,8.367755991285403,5.721704623878537,198.2222222222222,114.5,0.149,0.099,0.0758888888888888,0.0456666666666666,0.6234718826405868,0.6837800516455552,0.601756954612006,0.6644295302013424
Exp1,4023,30.0,23.88888888888889,231.11111111111111,135.55555555555554,10.444644374468936,6.758337523043405,202.44444444444449,111.66666666666669,0.2769999999999999,0.1623333333333333,0.1152222222222222,0.0688888888888888,0.5865384615384615,0.6470624830045529,0.5978784956605593,0.5860409145607702
Exp1,4024,30.77777777777777,26.666666666666668,221.38888888888889,141.66666666666666,7.013553524664636,7.43496671274449,187.83333333333331,115.0,0.1887777777777778,0.0973333333333333,0.0900555555555555,0.0461111111111111,0.6398996235884566,1.060085545308504,0.5120296113510179,0.5155974102413183
Exp1,4025,22.33333333333333,25.77777777777777,278.33333333333337,173.33333333333334,11.186646686646686,6.704419960251604,251.5,145.66666666666666,0.17475,0.1226666666666666,0.0755833333333333,0.054,0.622754491017964,0.59932347450059,0.7144432194046307,0.7019551740581784
Exp1,4026,35.72222222222222,26.33333333333333,251.3888888888889,179.44444444444443,7.349877903845186,7.730859200514998,215.66666666666663,152.33333333333334,0.2408333333333333,0.1636666666666666,0.1254444444444444,0.0833333333333333,0.7138121546961325,1.051835051092549,0.6643046944198405,0.6795847750865052
Exp1,4029,42.0,39.22222222222222,200.05555555555557,174.0,4.217591747003511,3.634243051634356,151.0,120.0,0.2346666666666666,0.1543333333333333,0.0984999999999999,0.0718333333333333,0.8697584004443211,0.8616867799536052,0.7292724196277497,0.6576704545454545
Exp1,4031,28.777777777777786,26.11111111111111,205.88888888888889,143.33333333333334,7.241123493387987,5.417906961179974,177.11111111111111,116.16666666666669,0.1143333333333333,0.0761666666666666,0.069,0.0360555555555555,0.6961683756071236,0.7482135840007662,0.5225442834138486,0.6661807580174928
Exp1,4032,44.22222222222222,43.44444444444445,257.22222222222223,199.44444444444443,6.039765956432622,4.851012698541768,213.0,156.0,0.2954444444444444,0.2063888888888888,0.1428888888888889,0.0916111111111111,0.7753779697624189,0.8031789200995814,0.641135303265941,0.6985708913125235
Exp1,42010,48.55555555555555,46.44444444444445,250.2777777777778,153.33333333333334,5.002595574107202,3.913942839283884,198.61111111111111,106.88888888888889,0.2293888888888888,0.1675555555555555,0.1177777777777777,0.0676666666666666,0.6126526082130965,0.782382421545718,0.5745283018867925,0.7304432065875516
Exp1,48016,26.777777777777786,29.33333333333333,234.44444444444449,156.11111111111111,9.564948968437408,5.454352158286182,206.7222222222222,126.77777777777776,0.1263333333333333,0.1098888888888888,0.0725,0.0575555555555555,0.6658767772511848,0.5702437280412631,0.7938697318007664,0.8698328935795955
Exp1,5002,25.55555555555556,19.666666666666668,215.83333333333331,134.38888888888889,9.67258902001549,9.912390618416282,188.66666666666663,115.16666666666669,0.1996666666666666,0.1272777777777778,0.0974999999999999,0.0565555555555555,0.6226512226512226,1.02479187298298,0.5800569800569801,0.6374513077351142
Exp1,5003,33.44444444444444,24.33333333333333,221.1111111111111,175.55555555555557,6.703427472719166,7.977365260485466,187.66666666666663,151.22222222222223,0.1531111111111111,0.1113333333333333,0.0782222222222222,0.0543333333333333,0.7939698492462313,1.1900427494667205,0.6946022727272728,0.7271407837445574
Exp1,5004,23.33333333333333,23.666666666666668,176.11111111111111,162.55555555555557,7.330668016194331,7.500946145831056,150.55555555555557,138.88888888888889,0.1564444444444444,0.1054444444444444,0.0798888888888888,0.0528888888888888,0.9230283911671924,1.0232281872894202,0.6620305980528512,0.6740056818181819
Exp1,5006,39.88888888888889,47.66666666666666,207.2222222222222,188.33333333333331,6.019739880807954,4.230667905308722,167.33333333333334,138.2777777777778,0.204,0.1631666666666666,0.0948888888888889,0.0647222222222222,0.9088471849865952,0.7027991224001015,0.6820843091334894,0.7998366013071897
Exp1,5007,42.333333333333336,36.77777777777778,260.0,156.38888888888889,6.4614827412446445,5.340675990675991,217.66666666666663,119.5,0.2362222222222222,0.2153888888888888,0.1108888888888888,0.0855,0.6014957264957265,0.8265403166034367,0.7710420841683367,0.9118062088428974
Exp1,5009,20.88888888888889,19.83333333333333,166.5,121.66666666666669,8.1,19.39583333333333,144.0,100.33333333333331,0.1255,0.0761666666666666,0.0579999999999999,0.043,0.7307307307307308,2.394547325102881,0.7413793103448277,0.6069057104913678
Exp1,5015,38.22222222222222,28.0,228.6111111111111,205.0,9.82457993045992,6.846835764416952,195.2222222222222,173.22222222222226,0.2042777777777777,0.1157777777777777,0.0993888888888889,0.0544444444444444,0.896719319562576,0.6969087546622902,0.5477920626048071,0.5667663856404678
Exp1,5017,43.333333333333336,38.66666666666666,296.11111111111114,176.66666666666666,6.586787140118157,6.32624986178574,251.44444444444443,138.0,0.1557777777777777,0.1023333333333333,0.0821111111111111,0.0471111111111111,0.5966228893058161,0.9604454686647512,0.5737483085250339,0.6569186875891584
Exp1,5019,48.44444444444445,48.44444444444444,280.55555555555554,209.44444444444443,5.793879239040528,4.680723496609523,232.1111111111111,161.0,0.1792222222222222,0.1445555555555555,0.0905555555555555,0.0597777777777777,0.7465346534653465,0.8078738447066175,0.6601226993865031,0.8065716057036577
Exp1,5020,31.0,29.33333333333333,279.4444444444444,197.5,8.96707818930041,7.472892720306514,247.11111111111111,171.33333333333334,0.1956666666666666,0.1258333333333333,0.0855555555555555,0.0425,0.7067594433399603,0.8333698627969174,0.4967532467532468,0.6431005110732538
Exp1,5021,31.444444444444446,31.666666666666668,279.72222222222223,146.66666666666666,8.656388361796331,4.801121041443622,247.44444444444443,113.55555555555556,0.2223333333333333,0.1807222222222222,0.0954999999999999,0.0710555555555555,0.5243296921549155,0.5546332766945448,0.7440372309482258,0.8128435782108945
Exp1,54015,24.33333333333333,29.222222222222214,255.83333333333331,175.0,10.378028404344192,6.642376142376143,225.83333333333331,145.77777777777777,0.1084166666666666,0.0866666666666666,0.0534166666666666,0.041,0.6840390879478827,0.6400422010403899,0.7675507020280812,0.7993850883935435
Exp1,7021,24.0,23.33333333333333,236.66666666666663,144.16666666666666,11.801397242057718,6.919560185185186,212.66666666666663,121.66666666666669,0.0777777777777777,0.0529444444444444,0.0518888888888888,0.0322777777777777,0.6091549295774648,0.5863339775162654,0.6220556745182011,0.6807142857142856
Exp1,7026,25.666666666666668,17.11111111111111,215.0555555555556,250.0,8.699517470021856,12.056419457735243,189.38888888888889,227.83333333333331,0.0930555555555555,0.0785,0.0542777777777777,0.048,1.1624903125807284,1.3858722048988488,0.8843398157625384,0.8435820895522388
Exp1,8012,46.77777777777778,48.55555555555557,267.22222222222223,169.0,6.175032488628979,3.583528279548002,220.44444444444449,120.44444444444444,0.172,0.1215555555555555,0.0868888888888888,0.052,0.6324324324324324,0.5803254130479304,0.5984654731457801,0.7067183462532298
Exp1,8014,30.222222222222225,24.55555555555556,253.88888888888889,160.55555555555557,8.713057429724095,6.97222745119804,223.66666666666663,136.0,0.2112222222222222,0.1526666666666666,0.1161111111111111,0.0801111111111111,0.6323851203501095,0.800204464096918,0.6899521531100479,0.7227774855339295
Exp1,8016,49.77777777777778,51.888888888888886,216.11111111111111,153.33333333333334,4.601427146891777,3.096381540505138,166.33333333333334,101.44444444444446,0.1938888888888889,0.1483333333333333,0.0988888888888889,0.0641111111111111,0.7095115681233933,0.6729176496028446,0.6483146067415729,0.7650429799426934
Exp1,8017,17.5,13.166666666666666,223.75,127.5,9.41919191919192,12.642857142857142,196.5,114.0,0.2179999999999999,0.14525,0.11875,0.09375,0.5698324022346368,1.3422443508234394,0.7894736842105263,0.6662844036697249
Exp1,8018,16.333333333333332,12.0,248.33333333333331,111.66666666666669,14.299941029043197,6.239035087719298,231.16666666666663,93.66666666666669,0.1928333333333333,0.125,0.0848333333333333,0.0573333333333333,0.4496644295302013,0.4362979592047135,0.6758349705304518,0.648228176318064
Exp1,8019,32.11111111111111,37.333333333333336,206.11111111111111,192.2222222222222,6.375385802469135,5.429991338505832,174.0,154.88888888888889,0.2350555555555555,0.2189999999999999,0.0976111111111111,0.0785,0.9326145552560644,0.8517118032924125,0.8042117245304496,0.9316946348380996
Exp1,8020,32.77777777777778,35.611111111111114,243.33333333333331,165.0,7.90244496988683,4.50625,210.61111111111111,125.75,0.2913888888888888,0.26175,0.1306111111111111,0.12275,0.6780821917808219,0.5702349104829683,0.939812845597618,0.8982840800762631
Exp1,8021,38.333333333333336,41.888888888888886,255.5555555555556,229.7222222222222,6.88207877242965,5.98380752921251,215.7222222222222,186.44444444444449,0.2817777777777777,0.1753888888888889,0.1517222222222222,0.0846111111111111,0.8989130434782607,0.8694767565265729,0.5576711827169536,0.6224369085173502
Exp1,8022,22.88888888888889,27.444444444444446,212.0833333333333,135.94444444444446,11.742892156862744,4.788727699875322,187.5833333333333,106.16666666666669,0.15575,0.1333333333333333,0.0745833333333333,0.042,0.6409954158480682,0.4077979799104864,0.5631284916201118,0.8560727661851257
Exp1,8027,36.333333333333336,21.83333333333333,223.05555555555557,143.33333333333334,6.188411032519757,6.04643401983219,186.7222222222222,118.33333333333331,0.1897222222222222,0.1173333333333333,0.0938333333333333,0.0568333333333333,0.642590286425903,0.9770575981554092,0.6056838365896979,0.6184480234260614
Exp1,8028,37.44444444444445,37.77777777777778,249.5555555555556,158.33333333333334,7.740927791016444,5.081425518925519,212.11111111111111,120.55555555555556,0.2848888888888889,0.1564444444444444,0.1401111111111111,0.0702222222222222,0.6344612644701692,0.6564362381499864,0.5011895321173673,0.5491419656786272
Exp1,8029,32.88888888888889,29.33333333333333,214.44444444444449,165.55555555555554,7.03407212724845,6.611295839237016,181.55555555555557,135.11111111111111,0.2196666666666666,0.1768333333333333,0.1109999999999999,0.0871666666666666,0.7720207253886009,0.9398959407348566,0.7852852852852853,0.8050075872534141
Exp1,8030,29.77777777777777,27.0,206.66666666666663,137.7777777777778,7.69890075697658,5.522516663882887,176.88888888888889,110.77777777777776,0.137,0.105,0.0643333333333333,0.0464444444444444,0.6666666666666669,0.7173123590245659,0.7219343696027634,0.7664233576642335
Exp1,8031,43.55555555555555,44.55555555555557,233.33333333333331,140.55555555555557,5.465052727747199,3.4006708053809507,189.7777777777778,95.1111111111111,0.1326666666666666,0.1031111111111111,0.0861111111111111,0.0516666666666666,0.6023809523809525,0.62225763863449,0.5999999999999999,0.777219430485762
Exp1,8032,43.22222222222222,34.77777777777778,211.0,181.66666666666663,5.575439748186302,5.325089134116912,168.2777777777778,145.72222222222223,0.182,0.1601111111111111,0.0914999999999999,0.0757222222222222,0.8609794628751974,0.955097602094825,0.8275652701882212,0.8797313797313797
Exp1,9001,32.88888888888889,38.55555555555556,166.11111111111111,140.2777777777778,7.046117505807428,3.652092005584848,132.66666666666666,100.61111111111111,0.1897777777777778,0.1007777777777777,0.0916111111111111,0.0442777777777777,0.8444816053511707,0.5183126739760988,0.4833232261976956,0.5310304449648712
Exp1,9002,41.77777777777778,51.55555555555555,234.8888888888889,196.66666666666663,5.944262218237856,4.20845114716235,193.1111111111111,145.11111111111111,0.1996666666666666,0.1612222222222222,0.1134444444444444,0.0803333333333333,0.8372753074739828,0.7079854475884684,0.7081292850146913,0.8074568725653869
Exp1,9004,29.88888888888889,33.0,224.7222222222222,140.55555555555554,7.935448595146872,4.191301981482128,195.0555555555556,105.55555555555554,0.1527777777777777,0.1145,0.0841666666666666,0.0526111111111111,0.6254635352286774,0.5281745488270728,0.625082508250825,0.7494545454545456
Exp1,9005,46.333333333333336,59.22222222222223,280.55555555555554,220.55555555555557,6.3525307482840345,3.9309841039738926,234.2222222222222,161.33333333333334,0.1917777777777778,0.1705555555555555,0.0883333333333333,0.0752222222222222,0.7861386138613862,0.6188059939789733,0.8515723270440253,0.8893395133256083
Exp1,9006,27.88888888888889,21.88888888888889,267.5,145.0,9.740546218487395,4.569444444444445,237.0,112.0,0.1855,0.1215,0.0941666666666666,0.0525,0.5420560747663551,0.4691158321051559,0.5575221238938054,0.6549865229110512
Exp1,9007,39.77777777777778,39.88888888888889,266.6666666666667,204.94444444444443,7.038891423812888,6.159015833824141,226.88888888888889,167.33333333333334,0.2028888888888889,0.1812777777777778,0.1208888888888888,0.0899444444444444,0.7685416666666666,0.8749979880337283,0.7440257352941176,0.8934830230010953
Exp1,9008,25.111111111111114,25.444444444444443,205.5555555555556,178.33333333333334,9.416902687000729,6.491533827060143,180.44444444444443,149.05555555555557,0.1494444444444444,0.1229444444444444,0.0841111111111111,0.0590555555555555,0.8675675675675676,0.6893491461923229,0.7021136063408189,0.8226765799256505
Exp1,9010,40.77777777777778,42.333333333333336,202.2222222222222,156.11111111111111,5.723195341034252,4.114577070478137,161.44444444444443,113.7777777777778,0.2046666666666667,0.1768888888888889,0.0958888888888889,0.0795555555555555,0.7719780219780221,0.7189300426245073,0.8296639629200463,0.8642779587404994
Exp1,9011,24.222222222222225,26.77777777777777,196.11111111111111,144.44444444444446,11.84820039475212,5.446521842355176,177.33333333333334,116.33333333333331,0.1481111111111111,0.1095555555555555,0.0634444444444444,0.0307777777777777,0.7365439093484419,0.4596919077067251,0.4851138353765324,0.7396849212303076
Exp1,9013,20.11111111111111,23.833333333333336,246.66666666666663,199.5,11.881358583319368,10.377189836139848,223.66666666666663,173.5,0.184,0.1143333333333333,0.1014999999999999,0.0555833333333333,0.8087837837837838,0.8734009468166988,0.5476190476190477,0.6213768115942029
Exp1,9014,43.77777777777778,50.333333333333336,320.0,217.66666666666663,7.536438201191877,4.677595874829481,276.22222222222223,170.8888888888889,0.1766666666666666,0.1553888888888889,0.0921111111111111,0.0755555555555555,0.6802083333333333,0.6206639993531329,0.8202653799758747,0.879559748427673
Exp1,9015,44.22222222222222,48.333333333333336,214.44444444444443,193.0,5.026422666024693,4.054056565949221,170.2222222222222,144.66666666666666,0.2085555555555555,0.164,0.1036666666666666,0.0734444444444444,0.9,0.8065490778067617,0.7084673097534833,0.7863612147043155
Exp1,9016,40.0,40.66666666666666,212.2222222222222,128.88888888888889,5.608718389816005,3.2373991999810143,172.2222222222222,88.22222222222223,0.1466666666666666,0.1171111111111111,0.0802222222222222,0.0555555555555555,0.6073298429319373,0.5772083700724396,0.6925207756232686,0.7984848484848485
Exp1,9018,26.33333333333333,35.388888888888886,214.2222222222222,187.7777777777778,9.275941487706191,5.53556819137692,187.8888888888889,152.38888888888889,0.2447222222222222,0.1792222222222222,0.1076111111111111,0.0792222222222222,0.8765560165975106,0.5967661825717042,0.7361899845121322,0.7323496027241773
Exp1,9021,40.66666666666666,42.55555555555555,235.33333333333331,165.55555555555557,6.084681207800554,4.108363533642994,194.66666666666663,123.0,0.1793333333333333,0.15,0.0806666666666666,0.0552222222222222,0.7034938621340888,0.6751978276817652,0.6845730027548209,0.8364312267657992
Exp1,9022,30.444444444444443,27.5,233.88888888888889,171.94444444444446,7.541400256454021,16.066583416583416,200.83333333333331,146.66666666666666,0.1533888888888888,0.0903333333333333,0.0798888888888888,0.0413333333333333,0.7351543942992875,2.1304509600632118,0.5173852573018081,0.5889170590365809
Exp1,9023,31.88888888888889,24.33333333333333,237.2222222222222,187.0833333333333,8.315880275755354,6.791162380998719,205.33333333333331,156.25,0.157,0.1271666666666666,0.0928888888888889,0.0582499999999999,0.7886416861826698,0.8166498501425165,0.6270933014354066,0.8099787685774947
Exp1,9024,35.333333333333336,38.55555555555555,221.94444444444443,159.44444444444446,7.048254420476643,4.330981091946004,188.2777777777778,120.8888888888889,0.2167222222222222,0.1376666666666667,0.0961666666666666,0.0514444444444444,0.7183979974968712,0.6144757032838662,0.534950895436164,0.6352217380158934
Exp1,9025,35.666666666666664,36.77777777777778,211.33333333333331,193.6111111111111,5.791453953953954,5.195849802371542,174.72222222222226,156.16666666666666,0.1759444444444444,0.1467777777777777,0.1184444444444444,0.0721666666666666,0.9161409043112512,0.8971580959949134,0.6092870544090057,0.8342279760025261
Exp1,9026,34.666666666666664,32.333333333333336,261.6666666666667,197.55555555555557,8.202654168684568,6.297820209373506,228.55555555555557,164.66666666666666,0.1551111111111111,0.1125,0.1093333333333333,0.0619444444444444,0.7549893842887473,0.7677783409931893,0.5665650406504065,0.7252865329512894
Exp1,9028,32.111111111111114,30.222222222222225,242.22222222222223,155.55555555555554,7.454234611914351,6.528681657848325,208.8888888888889,125.33333333333331,0.1688333333333333,0.1206666666666666,0.0892777777777777,0.0563333333333333,0.6422018348623851,0.8758352799110074,0.6309894212818918,0.7147087857847977
Exp1,9029,35.22222222222222,29.666666666666668,222.22222222222223,158.33333333333334,6.690702420588054,7.996251945854726,187.0,128.66666666666666,0.1625555555555555,0.1127777777777777,0.0824444444444444,0.0515555555555555,0.7124999999999999,1.1951289181909133,0.6253369272237197,0.69377990430622
Exp1,9030,34.55555555555555,31.77777777777777,261.4444444444444,162.22222222222223,7.75570108021481,5.241542725924064,226.11111111111111,130.44444444444446,0.2207777777777777,0.1517777777777778,0.1210555555555555,0.0746666666666666,0.620484487887803,0.6758309367151226,0.616796695731987,0.6874685455460494
Exp1,Lupin,55.333333333333336,41.55555555555555,220.5555555555556,214.44444444444449,4.1079177704273375,5.373573410051397,165.2222222222222,172.55555555555554,0.1494444444444444,0.1773888888888889,0.058,0.0757777777777777,0.9722921914357684,1.3081015030864154,1.3065134099616855,1.186988847583643
Exp2,10031,28.88888888888889,31.11111111111111,283.61111111111114,274.1666666666667,13.163518058738648,16.506828638053822,255.44444444444443,244.94444444444449,0.2017222222222222,0.1770555555555555,0.0906111111111111,0.0841111111111111,0.9666993143976492,1.2539830586623235,0.9282648681790312,0.877719636463784
Exp2,1032,40.88888888888889,38.55555555555556,312.77777777777777,232.2222222222222,8.532715551280601,7.481814127978558,273.11111111111114,193.2222222222222,0.1849999999999999,0.1437777777777777,0.0848888888888889,0.0632222222222222,0.7424511545293072,0.8768385730209508,0.744764397905759,0.7771771771771774
Exp2,11007,34.666666666666664,32.22222222222222,378.3333333333333,234.44444444444443,17.51925111925112,10.776656530328848,343.6666666666667,203.66666666666663,0.166,0.1406666666666666,0.095,0.0527777777777777,0.6196769456681351,0.6151322597623402,0.5555555555555556,0.8473895582329316
Exp2,11013,32.333333333333336,24.444444444444443,205.0,145.0,7.555772705162949,4.9258960573476696,173.88888888888889,114.0,0.1250555555555555,0.1196666666666666,0.0645555555555555,0.04675,0.7073170731707317,0.651938094164975,0.7241824440619622,0.956908040870724
Exp2,11019,20.055555555555557,37.888888888888886,284.1666666666667,305.0,13.911416799574695,6.000505050505051,259.5,252.5,0.2245,0.2005833333333333,0.1086666666666666,0.0915833333333333,1.0733137829912025,0.4313367313305213,0.8427914110429447,0.8934669636228656
Exp2,11021,39.22222222222222,42.11111111111112,316.1111111111111,265.5555555555556,11.482804232804233,7.738826759660093,276.88888888888886,223.44444444444449,0.1683333333333333,0.149,0.0828888888888888,0.0716666666666666,0.8400702987697717,0.673949202891721,0.8646112600536193,0.8851485148514852
Exp2,11022,41.22222222222222,39.66666666666666,316.1111111111111,320.0,8.280736509663479,8.464692616521402,274.8888888888889,280.3333333333333,0.1943333333333333,0.1663333333333333,0.0955555555555555,0.0831111111111111,1.0123022847100176,1.022214945088912,0.8697674418604653,0.855917667238422
Exp2,11023,27.55555555555556,26.666666666666668,268.3333333333333,237.5,12.02215496388098,8.899305555555557,240.77777777777771,198.5,0.3153333333333333,0.2937499999999999,0.153,0.1306666666666666,0.8850931677018634,0.7402421264983173,0.8540305010893245,0.931553911205074
Exp2,11024,24.83333333333333,23.83333333333333,210.0,269.4444444444444,12.23090277777778,15.517857142857144,187.25,244.77777777777771,0.21125,0.1873333333333333,0.09825,0.0772777777777777,1.2830687830687828,1.2687417621413364,0.7865422674582979,0.8867850098619329
Exp2,11025,32.55555555555555,34.88888888888889,326.6666666666667,299.4444444444444,9.929268773786315,13.35272233733851,288.77777777777777,265.3888888888889,0.1752222222222222,0.1482777777777777,0.0848333333333333,0.0738333333333333,0.9166666666666664,1.3447840562630606,0.8703339882121807,0.8462270133164234
